Date,City,Latitude,Longitude,Weight
23-04-2020,S6,26.468,74.639,6.917227703
26-12-2019,S107,18.9667,72.8333,5.64382298
21-03-2020,S52,28.66,77.23,6.778835219
3/4/2020,S45,13.0825,80.275,13.17183836
24-09-2020,S114,20,73.7833,6.847362262
20-03-2020,S104,28.99,77.7,6.543026955
23-10-2020,S157,10.52,76.21,3.289834814
9/1/2020,S42,26.4725,80.3311,6.730497255
12/6/2020,S62,28.6667,77.4167,5.604324626
7/4/2020,S114,20,73.7833,5.669698419
18-05-2020,S93,22.5411,88.3378,13.48568081
22-05-2020,S32,19.3,73.0667,3.309970949
23-05-2020,S41,11.25,75.7667,3.325763952
19-08-2020,S52,28.66,77.23,6.579595345
13-02-2020,S105,25.15,82.58,14.84801358
27-10-2020,S123,18.5196,73.8553,3.288899149
1/5/2020,S116,18.6704,78.1,12.8523101
8/1/2020,S93,22.5411,88.3378,6.022788689
8/11/2020,S107,18.9667,72.8333,13.08486203
12/4/2020,S93,22.5411,88.3378,6.546568346
6/5/2020,S93,22.5411,88.3378,6.64779796
19-08-2020,S3,23.03,72.58,3.585025892
3/4/2020,S74,17.3667,78.4667,6.590026152
6/5/2020,S123,18.5196,73.8553,3.264699507
21-05-2020,S121,30.3204,76.385,13.91519638
31-03-2020,S17,12.9699,77.598,14.86954798
27-05-2020,S94,25.18,75.83,3.670965204
15-05-2020,S17,12.9699,77.598,3.90068336
28-08-2020,S52,28.66,77.23,6.425903402
20-07-2020,S74,17.3667,78.4667,6.638318974
31-08-2020,S52,28.66,77.23,6.005447716
15-02-2020,S107,18.9667,72.8333,14.39344165
1/2/2020,S42,26.4725,80.3311,13.96792889
11/1/2020,S92,16.7,74.2333,12.7532093
14-12-2019,S66,26.1667,91.7667,6.069461775
7/4/2020,S156,10.8269,78.6928,5.947915596
31-03-2020,S45,13.0825,80.275,13.0330178
11/3/2020,S79,26.9167,75.8667,6.282333508
23-06-2020,S17,12.9699,77.598,13.706464
7/10/2020,S62,28.6667,77.4167,3.869445054
9/6/2020,S17,12.9699,77.598,5.79992312
24-04-2020,S41,11.25,75.7667,6.827742204
18-01-2020,S33,23.25,77.4167,6.102587625
22-10-2020,S150,21.17,72.83,6.931410247
23-05-2020,S85,25.4486,78.5696,14.6439042
12/2/2020,S107,18.9667,72.8333,6.4980693
9/10/2020,S156,10.8269,78.6928,6.438517941
29-06-2020,S55,26.15,91.77,6.036561846
23-04-2020,S74,17.3667,78.4667,3.757943249
2/1/2020,S74,17.3667,78.4667,6.464901331
2/2/2020,S79,26.9167,75.8667,6.179462511
24-09-2020,S64,17.3333,76.8333,13.93283848
19-02-2020,S105,25.15,82.58,6.554077006
22-11-2019,S166,17.7333,83.3167,6.796512147
20-04-2020,S52,28.66,77.23,6.132787133
11/2/2020,S93,22.5411,88.3378,6.705231281
26-12-2019,S93,22.5411,88.3378,13.34806812
14-06-2020,S148,28.9958,77.0114,6.71333616
1/12/2019,S94,25.18,75.83,6.165187603
18-02-2020,S93,22.5411,88.3378,6.169093215
12/8/2020,S45,13.0825,80.275,3.277195729
2/8/2020,S100,9.9197,78.1194,6.779516936
16-03-2020,S132,28.8154,79.025,3.511745044
14-06-2020,S150,21.17,72.83,6.069943917
21-08-2020,S107,18.9667,72.8333,12.9180434
5/9/2020,S45,13.0825,80.275,6.353425394
2/11/2020,S93,22.5411,88.3378,3.711686529
20-02-2020,S164,22.3,73.2,3.260098597
20-04-2020,S17,12.9699,77.598,3.955707319
25-06-2020,S98,26.847,80.947,6.805631379
26-12-2019,S3,23.03,72.58,12.84964606
13-05-2020,S150,21.17,72.83,3.801982374
5/1/2020,S136,28.9,76.5667,5.600006133
9/3/2020,S46,18.6278,73.8131,6.626478647
16-10-2020,S53,23.7928,86.435,6.819409045
4/7/2020,S139,21.4704,83.9701,6.559614083
15-02-2020,S62,28.6667,77.4167,5.822144254
25-04-2020,S31,25.35,74.6333,3.373564225
11/4/2020,S52,28.66,77.23,6.794265525
11/4/2020,S2,27.18,78.02,6.855920433
8/6/2020,S105,25.15,82.58,3.580484838
10/8/2020,S84,22.8,86.1833,14.85335486
30-01-2020,S147,17.6833,75.9167,6.752065914
17-02-2020,S111,8.17,77.43,6.248630925
9/8/2020,S107,18.9667,72.8333,13.63150695
2/12/2019,S74,17.3667,78.4667,6.360643414
31-08-2020,S74,17.3667,78.4667,14.10485632
23-12-2019,S45,13.0825,80.275,6.787371084
19-07-2020,S100,9.9197,78.1194,6.732727963
8/1/2020,S107,18.9667,72.8333,6.038453513
6/10/2020,S45,13.0825,80.275,3.947951116
25-01-2020,S46,18.6278,73.8131,6.066304047
14-07-2020,S93,22.5411,88.3378,3.914315429
11/11/2020,S112,21.1539,79.0831,13.69878001
24-05-2020,S140,16.8667,74.5667,6.080118548
22-11-2019,S93,22.5411,88.3378,3.573939743
25-03-2020,S98,26.847,80.947,6.981344344
17-04-2020,S23,15.15,76.915,6.405868633
11/3/2020,S74,17.3667,78.4667,5.897020337
22-12-2019,S107,18.9667,72.8333,6.457651521
26-09-2020,S17,12.9699,77.598,14.32754027
14-12-2019,S52,28.66,77.23,3.679589498
21-05-2020,S107,18.9667,72.8333,6.683032733
6/5/2020,S107,18.9667,72.8333,13.99082956
3/9/2020,S52,28.66,77.23,13.82510043
15-04-2020,S15,19.88,75.32,6.164866528
19-05-2020,S107,18.9667,72.8333,6.045616291
18-03-2020,S52,28.66,77.23,3.24650007
15-01-2020,S5,23.7104,92.72,3.713159662
18-03-2020,S49,20.45,85.8667,6.591524199
27-05-2020,S15,19.88,75.32,6.048174745
14-06-2020,S107,18.9667,72.8333,3.563792746
30-06-2020,S52,28.66,77.23,5.816906029
24-03-2020,S150,21.17,72.83,3.808711319
14-03-2020,S150,21.17,72.83,6.632834188
8/9/2020,S52,28.66,77.23,12.72252724
6/11/2020,S20,28.364,79.415,6.899135792
6/11/2020,S33,23.25,77.4167,5.727478999
23-10-2020,S45,13.0825,80.275,6.524010504
21-10-2020,S45,13.0825,80.275,14.66713773
13-08-2020,S119,29.4004,76.97,12.32536046
20-06-2020,S95,23.73,86.85,3.805720858
1/6/2020,S100,9.9197,78.1194,3.498640472
17-06-2020,S17,12.9699,77.598,5.619656443
22-05-2020,S2,27.18,78.02,6.408771698
1/2/2020,S107,18.9667,72.8333,6.589562518
18-04-2020,S2,27.18,78.02,6.26125283
4/8/2020,S93,22.5411,88.3378,6.550153675
14-11-2020,S93,22.5411,88.3378,13.05977218
18-06-2020,S52,28.66,77.23,3.736868513
28-10-2020,S17,12.9699,77.598,3.223002827
28-11-2019,S52,28.66,77.23,13.63863255
17-11-2020,S1,23.8333,91.2667,3.7364738
1/12/2019,S102,12.8703,74.8806,5.758066296
8/9/2020,S93,22.5411,88.3378,3.211441085
18-06-2020,S74,17.3667,78.4667,3.234839425
16-06-2020,Drug,21.19,81.28,12.03634223
19-02-2020,S79,26.9167,75.8667,5.997312862
23-12-2019,S17,12.9699,77.598,6.606690164
20-09-2020,S138,11.65,78.1667,6.197217568
8/6/2020,S67,26.215,78.1931,3.37933506
28-08-2020,S110,12.3086,76.6531,5.753493807
10/3/2020,S52,28.66,77.23,6.580719618
2/11/2020,S52,28.66,77.23,3.254192882
14-12-2019,S123,18.5196,73.8553,6.430521863
16-04-2020,S107,18.9667,72.8333,12.26938576
3/7/2020,S52,28.66,77.23,6.825168177
17-05-2020,S52,28.66,77.23,6.226439363
21-04-2020,S99,30.9083,75.8486,6.992251342
17-01-2020,S52,28.66,77.23,12.75310796
2/8/2020,S52,28.66,77.23,14.67040271
21-07-2020,S45,13.0825,80.275,3.684347815
18-11-2020,S107,18.9667,72.8333,3.533984758
15-04-2020,S46,18.6278,73.8131,12.78141699
27-04-2020,S15,19.88,75.32,6.296411184
18-05-2020,S162,19.2167,73.15,6.904632588
19-01-2020,S113,19.15,77.3333,13.10033076
30-12-2019,S107,18.9667,72.8333,6.180178789
19-05-2020,S156,10.8269,78.6928,3.917719086
22-04-2020,S3,23.03,72.58,3.212723931
2/1/2020,S97,18.4004,76.57,12.08451472
16-10-2020,S98,26.847,80.947,3.243459806
23-04-2020,S45,13.0825,80.275,6.644056674
28-01-2020,S52,28.66,77.23,14.59418848
3/9/2020,S3,23.03,72.58,3.393364202
21-08-2020,S133,23.3556,85.3347,6.687187594
18-09-2020,S53,23.7928,86.435,5.733214649
26-02-2020,S52,28.66,77.23,6.533676356
28-12-2019,S130,22.2969,70.7984,6.794142796
11/5/2020,S17,12.9699,77.598,5.64033025
20-07-2020,S17,12.9699,77.598,6.222041548
24-12-2019,S93,22.5411,88.3378,14.27224076
3/1/2020,S84,22.8,86.1833,14.28715432
7/1/2020,S52,28.66,77.23,3.457067975
29-11-2019,S2,27.18,78.02,12.96733469
28-09-2020,S52,28.66,77.23,3.451560548
25-07-2020,S105,25.15,82.58,3.227573422
22-09-2020,S107,18.9667,72.8333,5.682380499
3/3/2020,S12,31.6167,74.85,3.690375606
28-09-2020,S22,15.8667,74.5,5.998968436
13-02-2020,S130,22.2969,70.7984,6.208408558
13-12-2019,S93,22.5411,88.3378,3.996038629
27-05-2020,S59,28.4333,77.3167,5.71135573
30-05-2020,S74,17.3667,78.4667,6.41000064
2/4/2020,S45,13.0825,80.275,3.954646583
25-07-2020,S79,26.9167,75.8667,3.539093465
13-02-2020,S52,28.66,77.23,13.67988219
15-06-2020,S17,12.9699,77.598,3.788884404
20-06-2020,S74,17.3667,78.4667,12.97689661
18-02-2020,S17,12.9699,77.598,3.63533117
19-11-2020,S42,26.4725,80.3311,6.579489846
26-09-2020,S133,23.3556,85.3347,6.515182819
7/12/2019,S47,11,76.9667,6.815909634
4/1/2020,S62,28.6667,77.4167,14.32752512
6/7/2020,S3,23.03,72.58,12.61463272
31-10-2020,S147,17.6833,75.9167,5.902955029
10/6/2020,S17,12.9699,77.598,14.05387575
16-02-2020,S93,22.5411,88.3378,6.413588456
14-02-2020,S86,26.2918,73.0168,6.227196103
12/6/2020,S52,28.66,77.23,13.76019465
3/8/2020,S28,21.765,72.1369,5.823450987
7/9/2020,S98,26.847,80.947,6.240655281
1/1/2020,S84,22.8,86.1833,6.284031387
21-08-2020,S52,28.66,77.23,5.819908973
7/7/2020,S93,22.5411,88.3378,6.493400536
23-04-2020,S52,28.66,77.23,6.041087242
2/3/2020,S45,13.0825,80.275,3.242330389
12/9/2020,S90,18.4333,79.15,6.105491675
20-02-2020,S114,20,73.7833,13.44743136
7/5/2020,S17,12.9699,77.598,13.11970547
6/10/2020,S55,26.15,91.77,6.425019511
26-03-2020,S52,28.66,77.23,3.46551931
28-07-2020,S42,26.4725,80.3311,13.67209854
17-09-2020,S107,18.9667,72.8333,5.888909185
16-05-2020,S98,26.847,80.947,12.54934185
17-09-2020,S93,22.5411,88.3378,14.58744126
22-12-2019,S93,22.5411,88.3378,3.86543249
1/7/2020,S93,22.5411,88.3378,3.408149672
25-12-2019,S17,12.9699,77.598,14.39702916
20-11-2020,S107,18.9667,72.8333,5.989104837
12/7/2020,S74,17.3667,78.4667,5.971566418
4/7/2020,S52,28.66,77.23,12.6108116
16-06-2020,S18,22.2333,88.45,6.62113042
1/1/2020,S107,18.9667,72.8333,12.19403362
24-10-2020,S150,21.17,72.83,6.541534654
24-02-2020,S47,11,76.9667,6.858989371
3/3/2020,S148,28.9958,77.0114,3.708456789
19-11-2020,S79,26.9167,75.8667,6.93988736
3/9/2020,S107,18.9667,72.8333,3.396067236
1/2/2020,S107,18.9667,72.8333,6.297769832
7/3/2020,S123,18.5196,73.8553,6.036321373
4/9/2020,S151,19.18,72.9633,13.06247675
26-12-2019,S93,22.5411,88.3378,3.669357598
28-07-2020,S44,30.7353,76.7911,6.7764624
13-07-2020,S107,18.9667,72.8333,6.399283362
18-05-2020,S98,26.847,80.947,6.643157016
16-12-2019,S48,14.4667,78.8167,5.991071224
24-08-2020,S45,13.0825,80.275,5.826490005
23-12-2019,S47,11,76.9667,5.955352163
11/9/2020,S2,27.18,78.02,14.84463672
1/10/2020,S74,17.3667,78.4667,6.736204192
2/7/2020,S52,28.66,77.23,3.661535235
24-03-2020,S79,26.9167,75.8667,12.15803741
2/6/2020,S52,28.66,77.23,14.43997407
10/1/2020,S141,24.16,80.83,14.73476672
26-11-2019,S150,21.17,72.83,3.696369882
16-03-2020,S123,18.5196,73.8553,6.832350955
5/4/2020,S108,29.4708,77.7033,6.058402228
11/5/2020,S3,23.03,72.58,6.611981814
21-11-2020,S3,23.03,72.58,5.971169065
23-06-2020,S45,13.0825,80.275,6.063462705
8/1/2020,S3,23.03,72.58,6.669795884
14-10-2020,S166,17.7333,83.3167,6.165007578
25-08-2020,S146,27.6119,75.1397,3.650416263
27-08-2020,S104,28.99,77.7,6.707254219
6/4/2020,S52,28.66,77.23,3.259815172
11/3/2020,S98,26.847,80.947,6.085338159
1/7/2020,S52,28.66,77.23,3.411503631
8/4/2020,S42,26.4725,80.3311,13.15940572
5/10/2020,S123,18.5196,73.8553,3.953704133
16-08-2020,S66,26.1667,91.7667,3.899705665
10/10/2020,S164,22.3,73.2,3.514382626
9/6/2020,S106,28.8418,78.7568,6.272822871
9/5/2020,S150,21.17,72.83,6.084343768
16-07-2020,S107,18.9667,72.8333,6.302207238
9/9/2020,S59,28.4333,77.3167,6.312887796
9/1/2020,S55,26.15,91.77,5.932236897
29-10-2020,S149,34.0911,74.8061,6.609048495
29-10-2020,S55,26.15,91.77,12.21825212
1/1/2020,S123,18.5196,73.8553,6.196179933
12/5/2020,S2,27.18,78.02,3.515863102
11/12/2019,S107,18.9667,72.8333,5.859464716
1/3/2020,S28,21.765,72.1369,6.193040336
21-01-2020,S43,19.95,79.3,6.436952907
7/10/2020,S107,18.9667,72.8333,3.424705512
28-01-2020,S66,26.1667,91.7667,5.911897007
26-06-2020,S107,18.9667,72.8333,6.67570244
13-12-2019,S52,28.66,77.23,6.293607587
16-10-2020,S45,13.0825,80.275,12.59621522
23-05-2020,S93,22.5411,88.3378,14.83426102
17-09-2020,S52,28.66,77.23,12.86071021
8/12/2019,S78,23.1667,79.9333,5.921673194
21-06-2020,S143,27.8804,79.905,6.573317106
20-05-2020,S41,11.25,75.7667,3.851096513
11/2/2020,S52,28.66,77.23,12.70137646
21-01-2020,S79,26.9167,75.8667,12.99153151
21-08-2020,S71,29.1489,75.7367,6.995412491
22-12-2019,S93,22.5411,88.3378,14.37284265
11/12/2019,S62,28.6667,77.4167,3.270345815
14-12-2019,S2,27.18,78.02,3.434501269
15-11-2020,S20,28.364,79.415,3.721374149
5/3/2020,S104,28.99,77.7,6.685172698
23-12-2019,S107,18.9667,72.8333,3.430122611
16-08-2020,S93,22.5411,88.3378,14.38581532
23-11-2019,S17,12.9699,77.598,14.21688263
2/4/2020,S52,28.66,77.23,5.883389532
27-03-2020,S52,28.66,77.23,12.80578382
26-07-2020,S106,28.8418,78.7568,6.305832283
16-01-2020,S1,23.8333,91.2667,6.436699198
4/12/2019,S45,13.0825,80.275,6.57548299
13-09-2020,S17,12.9699,77.598,3.672111277
26-01-2020,S8,27.88,78.08,13.28608686
22-02-2020,S93,22.5411,88.3378,12.86070497
24-03-2020,S46,18.6278,73.8131,5.796663162
21-03-2020,S88,19.2502,73.1602,14.20599861
23-02-2020,S3,23.03,72.58,3.44843089
13-01-2020,S107,18.9667,72.8333,6.176994047
8/4/2020,S162,19.2167,73.15,13.69911795
6/12/2019,S74,17.3667,78.4667,3.684874227
17-08-2020,S53,23.7928,86.435,6.168417146
29-07-2020,S62,28.6667,77.4167,5.814242711
20-02-2020,S77,22.7206,75.8472,3.560403995
28-08-2020,S52,28.66,77.23,6.865601377
15-08-2020,S44,30.7353,76.7911,12.63906847
15-12-2019,S45,13.0825,80.275,13.76000327
14-11-2020,S133,23.3556,85.3347,6.763256453
15-06-2020,S167,17.9756,79.6011,3.472009985
13-08-2020,S45,13.0825,80.275,6.256890564
3/9/2020,S76,24.82,93.95,3.727009308
25-12-2019,S156,10.8269,78.6928,6.646080597
17-08-2020,S166,17.7333,83.3167,6.5479321
18-06-2020,S127,21.2379,81.6337,6.599308496
12/5/2020,S3,23.03,72.58,14.94799205
4/6/2020,S98,26.847,80.947,3.614468572
20-05-2020,S9,25.455,81.84,3.758228169
20-01-2020,S74,17.3667,78.4667,14.45187121
7/12/2019,S3,23.03,72.58,5.9109908
14-08-2020,S93,22.5411,88.3378,6.510611596
5/11/2020,S11,20.9333,77.75,12.44956409
27-10-2020,S74,17.3667,78.4667,6.538850343
6/3/2020,S105,25.15,82.58,6.906192693
17-08-2020,S131,18.8,79.45,5.659744854
24-06-2020,S165,25.3189,83.0128,6.980512576
18-02-2020,S88,19.2502,73.1602,6.862514313
7/1/2020,S158,13.33,77.1,6.08659128
26-09-2020,S166,17.7333,83.3167,13.05668788
28-11-2019,S19,23.25,87.85,5.928959515
13-03-2020,S45,13.0825,80.275,3.650709909
21-05-2020,S42,26.4725,80.3311,3.332318014
20-07-2020,S122,25.61,85.1414,6.693743372
27-03-2020,S51,30.318,78.029,6.154366341
27-03-2020,S164,22.3,73.2,5.997398541
14-09-2020,S105,25.15,82.58,12.49319207
12/8/2020,S93,22.5411,88.3378,13.91643444
7/8/2020,S45,13.0825,80.275,5.863698484
17-12-2019,S107,18.9667,72.8333,6.83672339
25-10-2020,S99,30.9083,75.8486,3.254215776
20-06-2020,S92,16.7,74.2333,5.772764705
7/1/2020,S17,12.9699,77.598,3.688708233
6/5/2020,S52,28.66,77.23,6.637588349
22-08-2020,S54,20.9,74.7833,5.86437095
15-06-2020,S101,20.55,74.55,12.99574991
24-09-2020,S81,21.0167,75.5667,14.00839276
1/8/2020,S107,18.9667,72.8333,3.812026157
27-04-2020,S17,12.9699,77.598,3.703105156
26-01-2020,S17,12.9699,77.598,3.948657518
11/7/2020,S138,11.65,78.1667,12.82781983
11/12/2019,S163,22.47,88.11,6.659520551
22-01-2020,S85,25.4486,78.5696,12.78271918
17-01-2020,S52,28.66,77.23,13.50051219
18-02-2020,S74,17.3667,78.4667,6.037085694
5/5/2020,S52,28.66,77.23,5.956412212
8/2/2020,S52,28.66,77.23,3.450508778
9/6/2020,S46,18.6278,73.8131,5.611202962
29-04-2020,S45,13.0825,80.275,6.862241097
9/10/2020,S52,28.66,77.23,3.550201838
14-03-2020,S82,32.7333,74.85,3.96512575
21-09-2020,S14,23.6833,86.9667,14.18920758
5/7/2020,S93,22.5411,88.3378,3.474445993
13-06-2020,S62,28.6667,77.4167,3.204542118
18-09-2020,S52,28.66,77.23,3.955905989
13-06-2020,S74,17.3667,78.4667,14.76838917
15-08-2020,S78,23.1667,79.9333,3.472418099
10/4/2020,S74,17.3667,78.4667,5.989201083
20-11-2020,S62,28.6667,77.4167,5.727900416
1/7/2020,S93,22.5411,88.3378,12.07607242
6/12/2019,S73,15.36,75.125,3.929684302
25-05-2020,S33,23.25,77.4167,14.65418299
15-09-2020,S8,27.88,78.08,6.951095285
25-08-2020,S88,19.2502,73.1602,6.429879946
28-12-2019,S78,23.1667,79.9333,12.13795519
1/7/2020,S52,28.66,77.23,5.771125029
19-07-2020,S138,11.65,78.1667,3.668229877
10/6/2020,S45,13.0825,80.275,5.809593094
12/11/2020,S60,27.15,78.3949,14.65336446
10/5/2020,S77,22.7206,75.8472,6.234334627
5/12/2019,S147,17.6833,75.9167,14.44513598
2/7/2020,S165,25.3189,83.0128,13.07324641
1/6/2020,S9,25.455,81.84,3.256020852
21-06-2020,S79,26.9167,75.8667,5.68540186
19-10-2020,S107,18.9667,72.8333,6.8719675
14-09-2020,S107,18.9667,72.8333,6.826763171
14-10-2020,S84,22.8,86.1833,3.211479701
26-03-2020,S44,30.7353,76.7911,6.793363098
13-09-2020,S52,28.66,77.23,3.637173779
8/12/2019,S59,28.4333,77.3167,6.140881128
14-05-2020,S88,19.2502,73.1602,6.266064116
19-09-2020,S46,18.6278,73.8131,6.171516275
14-06-2020,S130,22.2969,70.7984,3.687819298
14-03-2020,S137,29.964,77.546,3.56698491
18-12-2019,S146,27.6119,75.1397,14.91361149
15-09-2020,S67,26.215,78.1931,6.85594021
18-06-2020,S52,28.66,77.23,6.382062837
10/3/2020,S40,19.32,84.8,3.901117977
21-10-2020,S76,24.82,93.95,5.719088246
24-11-2019,S107,18.9667,72.8333,6.368526505
15-11-2020,S155,11.1075,77.3398,3.329496696
19-09-2020,S74,17.3667,78.4667,5.805306633
18-10-2020,S93,22.5411,88.3378,6.852536003
5/3/2020,S15,19.88,75.32,5.81312146
8/5/2020,S52,28.66,77.23,5.911227401
18-12-2019,S147,17.6833,75.9167,3.729898835
3/10/2020,S79,26.9167,75.8667,13.30970764
16-09-2020,S46,18.6278,73.8131,12.85017335
13-06-2020,S93,22.5411,88.3378,14.89363304
17-03-2020,S93,22.5411,88.3378,6.485232648
4/9/2020,S98,26.847,80.947,6.360367696
29-02-2020,S119,29.4004,76.97,6.750310756
24-08-2020,S73,15.36,75.125,6.836723636
27-12-2019,S79,26.9167,75.8667,3.269980356
14-11-2020,S68,34.4,74.28,14.84478818
15-09-2020,S93,22.5411,88.3378,3.379416314
5/3/2020,S104,28.99,77.7,3.261207073
3/9/2020,S93,22.5411,88.3378,14.92764747
7/11/2020,S78,23.1667,79.9333,6.176098694
14-06-2020,S17,12.9699,77.598,6.809962185
27-08-2020,S147,17.6833,75.9167,3.603878063
18-07-2020,S87,16.9333,82.2167,6.796540643
1/6/2020,S93,22.5411,88.3378,6.423299548
19-09-2020,S17,12.9699,77.598,3.874719831
19-03-2020,S35,23.2504,69.81,6.176594866
13-03-2020,S112,21.1539,79.0831,14.6720837
20-07-2020,S150,21.17,72.83,13.24991963
10/5/2020,S77,22.7206,75.8472,3.897183764
24-07-2020,S52,28.66,77.23,3.991647784
15-08-2020,S107,18.9667,72.8333,13.42614917
21-05-2020,S43,19.95,79.3,12.86488401
12/1/2020,S17,12.9699,77.598,6.839709865
21-07-2020,S80,31.3256,75.5792,6.75224402
26-02-2020,S17,12.9699,77.598,6.33527047
25-10-2020,S47,11,76.9667,6.017445706
5/6/2020,S6,26.468,74.639,5.766885865
23-07-2020,S110,12.3086,76.6531,13.45242399
7/12/2019,S107,18.9667,72.8333,13.65177596
5/11/2020,S93,22.5411,88.3378,6.508395225
19-06-2020,S52,28.66,77.23,5.71771
5/6/2020,S3,23.03,72.58,3.468807217
1/11/2020,S3,23.03,72.58,6.666667112
15-12-2019,S88,19.2502,73.1602,3.67637168
25-06-2020,S52,28.66,77.23,12.1541907
23-04-2020,S86,26.2918,73.0168,5.956101827
29-08-2020,S107,18.9667,72.8333,6.901102724
28-12-2019,S161,23.1828,75.7772,3.594767082
7/3/2020,S12,31.6167,74.85,5.89748557
18-05-2020,S43,19.95,79.3,6.309843959
29-02-2020,S165,25.3189,83.0128,3.835261734
25-04-2020,S3,23.03,72.58,6.320950594
14-03-2020,S107,18.9667,72.8333,6.435767983
3/5/2020,S15,19.88,75.32,5.605529396
29-12-2019,S68,34.4,74.28,6.185351135
3/5/2020,S164,22.3,73.2,5.628103179
27-06-2020,S123,18.5196,73.8553,12.35087076
30-01-2020,S77,22.7206,75.8472,5.676266756
2/1/2020,S93,22.5411,88.3378,5.914986314
25-04-2020,S123,18.5196,73.8553,13.83431024
14-03-2020,S98,26.847,80.947,6.293530613
18-02-2020,S45,13.0825,80.275,6.114274699
7/6/2020,S3,23.03,72.58,6.289151823
15-06-2020,S17,12.9699,77.598,12.0676819
5/5/2020,S2,27.18,78.02,12.50150561
4/6/2020,S74,17.3667,78.4667,12.40907952
7/12/2019,S74,17.3667,78.4667,3.557788366
21-05-2020,S3,23.03,72.58,3.252849489
26-02-2020,S93,22.5411,88.3378,3.405984506
19-04-2020,S140,16.8667,74.5667,6.151487495
7/12/2019,S87,16.9333,82.2167,14.29428823
6/12/2019,S107,18.9667,72.8333,6.833698294
4/12/2019,S153,8.7289,77.7081,6.822314713
14-06-2020,S164,22.3,73.2,6.508551895
21-05-2020,S93,22.5411,88.3378,6.515312392
12/12/2019,S15,19.88,75.32,5.982966718
18-09-2020,S39,22.15,82.0167,6.619252234
19-01-2020,S52,28.66,77.23,5.849474709
22-09-2020,S66,26.1667,91.7667,3.591549519
8/11/2020,S107,18.9667,72.8333,13.68355438
7/10/2020,S48,14.4667,78.8167,6.624058427
12/2/2020,S45,13.0825,80.275,12.29873612
1/5/2020,S161,23.1828,75.7772,12.02574976
19-05-2020,S55,26.15,91.77,6.25494816
11/6/2020,S93,22.5411,88.3378,14.83466376
19-07-2020,S79,26.9167,75.8667,6.230652675
6/4/2020,S21,25.42,86.13,6.480070243
4/3/2020,S86,26.2918,73.0168,6.360099663
13-05-2020,S107,18.9667,72.8333,3.440278477
30-06-2020,S93,22.5411,88.3378,6.200346532
21-01-2020,S3,23.03,72.58,6.581517837
28-11-2019,S80,31.3256,75.5792,3.352490149
10/11/2020,S123,18.5196,73.8553,12.43833569
23-09-2020,S45,13.0825,80.275,5.947342338
23-11-2019,S105,25.15,82.58,6.324556001
28-04-2020,S98,26.847,80.947,5.996533829
18-05-2020,S150,21.17,72.83,5.973469242
22-09-2020,S123,18.5196,73.8553,13.77940255
25-05-2020,S45,13.0825,80.275,3.986896105
27-08-2020,S93,22.5411,88.3378,3.956472018
11/11/2020,S63,26.7611,83.3667,6.45935448
30-12-2019,S160,24.5833,73.6833,6.641439896
31-03-2020,S33,23.25,77.4167,13.05512947
19-10-2020,S107,18.9667,72.8333,5.982951168
13-04-2020,S17,12.9699,77.598,5.872430796
29-05-2020,S74,17.3667,78.4667,13.14647048
20-04-2020,S17,12.9699,77.598,3.351924477
20-07-2020,S150,21.17,72.83,14.52818297
2/10/2020,S84,22.8,86.1833,6.826174624
6/6/2020,S107,18.9667,72.8333,6.617528553
17-01-2020,S123,18.5196,73.8553,3.274298502
9/3/2020,S45,13.0825,80.275,6.02138032
27-07-2020,S93,22.5411,88.3378,6.105362098
4/12/2019,S1,23.8333,91.2667,6.605171787
1/3/2020,S107,18.9667,72.8333,6.503433907
8/7/2020,S114,20,73.7833,3.309188817
6/1/2020,S3,23.03,72.58,5.706690681
1/1/2020,S17,12.9699,77.598,5.740234903
23-07-2020,S45,13.0825,80.275,6.519521373
18-06-2020,S45,13.0825,80.275,6.406560203
10/4/2020,S107,18.9667,72.8333,6.48206639
25-05-2020,S74,17.3667,78.4667,6.82442465
7/6/2020,S122,25.61,85.1414,6.101480138
22-07-2020,S57,23.55,87.32,3.375821563
7/7/2020,S116,18.6704,78.1,6.78422239
13-01-2020,S19,23.25,87.85,6.809244692
28-07-2020,S101,20.55,74.55,13.64411309
19-08-2020,S107,18.9667,72.8333,6.230540258
6/2/2020,S107,18.9667,72.8333,3.258280419
6/8/2020,S93,22.5411,88.3378,12.57280888
20-10-2020,S3,23.03,72.58,5.767423169
11/1/2020,S85,25.4486,78.5696,14.88092285
24-01-2020,S74,17.3667,78.4667,6.926254592
31-10-2020,S30,21.2167,81.4333,12.38775527
12/9/2020,S158,13.33,77.1,6.988635237
10/3/2020,S149,34.0911,74.8061,6.139565763
22-01-2020,S160,24.5833,73.6833,6.315105111
3/7/2020,S93,22.5411,88.3378,3.460536295
14-07-2020,S79,26.9167,75.8667,6.438941721
26-11-2019,S93,22.5411,88.3378,6.485250079
17-05-2020,S150,21.17,72.83,14.16071726
20-09-2020,S45,13.0825,80.275,6.119949059
4/6/2020,S123,18.5196,73.8553,6.893156613
30-09-2020,S33,23.25,77.4167,5.723977246
3/2/2020,S98,26.847,80.947,6.271435877
4/7/2020,S107,18.9667,72.8333,3.848686531
12/3/2020,S15,19.88,75.32,12.85360955
29-10-2020,S52,28.66,77.23,3.449967938
5/10/2020,S42,26.4725,80.3311,3.312836648
21-01-2020,S45,13.0825,80.275,3.858544008
8/2/2020,S107,18.9667,72.8333,6.114805958
